# Midas (MGC 24H Gold Book (5 legs)) - best return-on-drawdown window 02 Jan 2026 to 01 Sep 2026 - closed trades at Multiplier 4 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd
02 Mar 26,5433.9,5443.6,382.0
02 Mar 26,5433.9,5443.6,382.0
02 Mar 26,5433.9,5443.6,382.0
02 Mar 26,5433.9,5443.6,382.0
02 Mar 26,5433.9,5443.6,382.0
02 Mar 26,5433.9,5443.6,382.0
03 Mar 26,5463.6,5444.5,758.0
03 Mar 26,5435.2,5414.9,806.0
03 Mar 26,5435.2,5394.7,1614.0
03 Mar 26,5416.4,5405.5,430.0
03 Mar 26,5416.4,5394.7,862.0
03 Mar 26,5347.5,5337.2,406.0
03 Mar 26,5347.5,5326.9,818.0
03 Mar 26,5283.9,5222.7,-2454.0
03 Mar 26,5220.3,5230.0,382.0
03 Mar 26,5220.3,5230.0,382.0
03 Mar 26,5259.8,5239.2,-830.0
03 Mar 26,5226.2,5235.9,382.0
04 Mar 26,5304.5,5333.5,1154.0
04 Mar 26,5318.6,5256.6,-2486.0
04 Mar 26,5273.0,5282.7,382.0
04 Mar 26,5303.2,5312.7,374.0
05 Mar 26,5303.4,5293.8,378.0
05 Mar 26,5303.4,5284.2,762.0
05 Mar 26,5280.4,5311.2,-1238.0
05 Mar 26,5280.4,5311.2,-1238.0
05 Mar 26,5311.4,5257.1,2166.0
05 Mar 26,5249.2,5191.6,-2310.0
05 Mar 26,5210.0,5219.7,382.0
05 Mar 26,5205.5,5215.7,-414.0
06 Mar 26,5249.4,5233.7,622.0
06 Mar 26,5228.8,5218.1,422.0
06 Mar 26,5228.8,5207.5,846.0
06 Mar 26,5217.1,5277.4,2406.0
06 Mar 26,5288.2,5278.5,382.0
06 Mar 26,5288.2,5300.3,-490.0
08 Mar 26,5198.5,5162.8,1422.0
08 Mar 26,5185.0,5172.0,514.0
08 Mar 26,5185.0,5159.0,1034.0
08 Mar 26,5217.2,5226.9,382.0
09 Mar 26,5224.0,5244.9,-842.0
09 Mar 26,5224.0,5244.9,-842.0
09 Mar 26,5234.7,5247.3,498.0
09 Mar 26,5234.7,5259.9,1002.0
09 Mar 26,5236.7,5213.2,-946.0
09 Mar 26,5236.7,5213.2,-946.0
09 Mar 26,5238.2,5231.2,-286.0
09 Mar 26,5249.4,5271.7,-898.0
09 Mar 26,5271.9,5282.0,398.0
09 Mar 26,5271.9,5283.8,470.0
10 Mar 26,5296.7,5306.0,366.0
10 Mar 26,5296.7,5315.3,738.0
10 Mar 26,5311.7,5320.6,350.0
10 Mar 26,5311.7,5329.5,706.0
10 Mar 26,5320.2,5293.5,-1074.0
10 Mar 26,5307.6,5332.7,-1010.0
10 Mar 26,5307.6,5332.7,-1010.0
10 Mar 26,5323.5,5366.6,-1730.0
10 Mar 26,5333.5,5328.8,182.0
10 Mar 26,5328.4,5338.5,-410.0
10 Mar 26,5328.4,5352.9,-986.0
11 Mar 26,5350.7,5327.4,-938.0
11 Mar 26,5350.7,5327.4,-938.0
11 Mar 26,5336.8,5326.2,418.0
11 Mar 26,5336.8,5315.6,842.0
11 Mar 26,5325.6,5312.8,506.0
11 Mar 26,5325.8,5315.6,402.0
11 Mar 26,5325.8,5313.9,470.0
11 Mar 26,5306.6,5301.9,-194.0
11 Mar 26,5283.5,5274.3,362.0
11 Mar 26,5283.5,5265.1,730.0
12 Mar 26,5280.8,5287.9,278.0
12 Mar 26,5316.1,5305.5,418.0
12 Mar 26,5311.0,5288.8,882.0
12 Mar 26,5247.4,5230.8,-670.0
12 Mar 26,5235.5,5242.6,278.0
13 Mar 26,5242.5,5235.6,-282.0
13 Mar 26,5204.6,5195.6,354.0
13 Mar 26,5204.6,5236.6,-1286.0
13 Mar 26,5251.0,5230.3,822.0
15 Mar 26,5149.7,5137.3,490.0
15 Mar 26,5149.7,5124.9,986.0
15 Mar 26,5132.2,5141.9,382.0
16 Mar 26,5126.6,5107.6,754.0
16 Mar 26,5126.6,5114.7,470.0
16 Mar 26,5133.0,5153.6,-830.0
16 Mar 26,5133.0,5153.6,-830.0
16 Mar 26,5150.5,5162.7,482.0
16 Mar 26,5150.5,5162.4,470.0
16 Mar 26,5150.6,5116.8,-1358.0
16 Mar 26,5143.8,5153.5,382.0
16 Mar 26,5147.0,5142.7,-178.0
16 Mar 26,5139.6,5149.8,402.0
16 Mar 26,5139.6,5159.9,806.0
16 Mar 26,5152.8,5163.9,438.0
17 Mar 26,5152.8,5164.7,470.0
17 Mar 26,5166.9,5144.7,-894.0
17 Mar 26,5166.9,5144.7,-894.0
17 Mar 26,5151.8,5160.8,354.0
17 Mar 26,5151.8,5130.5,-858.0
17 Mar 26,5138.8,5147.5,-708.0
17 Mar 26,5147.5,5104.9,-1710.0
17 Mar 26,5132.5,5122.2,406.0
18 Mar 26,5132.5,5112.0,814.0
18 Mar 26,5139.4,5118.4,-846.0
18 Mar 26,5139.4,5118.4,-846.0
18 Mar 26,5121.0,5109.1,470.0
18 Mar 26,5120.2,5102.8,690.0
18 Mar 26,5120.2,5108.3,470.0
18 Mar 26,5003.5,4970.3,-1334.0
18 Mar 26,5004.6,5014.3,382.0
18 Mar 26,5004.6,5014.3,382.0
18 Mar 26,5004.6,4994.8,-398.0
18 Mar 26,4977.4,4967.5,-402.0
19 Mar 26,4978.1,4960.8,-698.0
19 Mar 26,4838.4,4791.1,1886.0
19 Mar 26,4688.0,4746.5,2334.0
19 Mar 26,4776.9,4766.9,394.0
19 Mar 26,4776.9,4783.6,-274.0
20 Mar 26,4842.9,4803.5,-1582.0
20 Mar 26,4796.3,4786.7,378.0
20 Mar 26,4796.3,4817.5,-854.0
20 Mar 26,4789.3,4726.6,-2514.0
20 Mar 26,4693.4,4703.1,382.0
20 Mar 26,4693.4,4703.1,382.0
20 Mar 26,4693.4,4673.7,-794.0
22 Mar 26,4595.2,4574.6,818.0
22 Mar 26,4482.2,4475.8,250.0
22 Mar 26,4482.2,4475.8,250.0
22 Mar 26,4538.5,4516.8,862.0
22 Mar 26,4538.5,4495.2,1726.0
22 Mar 26,4499.7,4477.8,870.0
22 Mar 26,4499.7,4487.8,470.0
23 Mar 26,4374.5,4439.1,2578.0
23 Mar 26,4509.4,4497.9,-466.0
23 Mar 26,4509.4,4497.9,-466.0
23 Mar 26,4518.0,4532.6,578.0
23 Mar 26,4518.0,4529.9,470.0
23 Mar 26,4572.4,4639.1,-2674.0
23 Mar 26,4518.0,4508.3,382.0
23 Mar 26,4553.0,4543.3,382.0
23 Mar 26,4559.8,4573.2,530.0
23 Mar 26,4559.8,4540.1,-794.0
23 Mar 26,4495.2,4475.6,778.0
23 Mar 26,4495.2,4456.0,1562.0
23 Mar 26,4488.5,4472.2,646.0
23 Mar 26,4488.5,4476.6,470.0
24 Mar 26,4471.5,4461.6,390.0
24 Mar 26,4471.5,4451.7,786.0
24 Mar 26,4491.0,4505.8,586.0
24 Mar 26,4491.0,4520.5,1174.0
24 Mar 26,4549.8,4560.0,402.0
24 Mar 26,4549.8,4570.1,806.0
24 Mar 26,4549.4,4516.7,-1314.0
24 Mar 26,4549.4,4516.7,-1314.0
24 Mar 26,4488.4,4556.3,2710.0
24 Mar 26,4545.2,4535.5,382.0
24 Mar 26,4532.5,4522.8,382.0
24 Mar 26,4660.9,4688.9,1114.0
25 Mar 26,4681.6,4709.4,1106.0
25 Mar 26,4681.9,4683.2,-58.0
25 Mar 26,4685.9,4676.2,382.0
25 Mar 26,4619.9,4629.6,382.0
25 Mar 26,4654.7,4652.7,-86.0
25 Mar 26,4658.4,4646.4,474.0
25 Mar 26,4658.4,4634.5,950.0
25 Mar 26,4628.0,4637.7,382.0
26 Mar 26,4640.7,4631.1,378.0
26 Mar 26,4640.7,4621.5,762.0
26 Mar 26,4559.9,4585.2,-1018.0
26 Mar 26,4559.9,4585.2,-1018.0
26 Mar 26,4567.5,4544.0,934.0
26 Mar 26,4574.0,4561.6,490.0
26 Mar 26,4574.0,4549.2,986.0
26 Mar 26,4555.8,4565.0,362.0
26 Mar 26,4565.0,4589.5,-986.0
26 Mar 26,4509.1,4491.5,-710.0
26 Mar 26,4525.1,4510.7,570.0
26 Mar 26,4525.1,4513.2,470.0
27 Mar 26,4554.9,4533.1,-878.0
27 Mar 26,4554.9,4533.1,-878.0
27 Mar 26,4536.2,4558.8,-910.0
27 Mar 26,4536.2,4558.8,-910.0
27 Mar 26,4560.0,4539.7,806.0
27 Mar 26,4648.2,4638.5,382.0
27 Mar 26,4630.0,4640.6,-430.0
27 Mar 26,4648.2,4638.5,382.0
27 Mar 26,4648.2,4638.5,382.0
