# Triad (MNQ Strong Book (3 legs)) - best return-on-drawdown window 01 Feb 2026 to 01 Sep 2026 - closed trades at Multiplier 3 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd,side,signal,qty,return_pct
19 Mar 26,24667.75,24689.5,126.0,L,TT long lim,3.0,0.0851
19 Mar 26,24618.75,24772.75,919.5,L,TT long split,3.0,0.6225
19 Mar 26,24665.5,24772.75,639.0,L,TT confirm add,3.0,0.4318
19 Mar 26,24766.0,24744.25,252.0,S,Fvg short lim,6.0,0.0848
19 Mar 26,24766.0,24760.75,54.0,S,Fvg short lim,6.0,0.0182
20 Mar 26,24859.0,24864.25,54.0,L,Fvg long lim,6.0,0.0181
20 Mar 26,24859.0,24864.25,54.0,L,Fvg long lim,6.0,0.0181
20 Mar 26,24813.0,24526.5,3429.0,S,MWF short lim,6.0,1.1516
20 Mar 26,24648.25,24643.0,54.0,S,Fvg short lim,6.0,0.0183
20 Mar 26,24648.25,24643.0,54.0,S,Fvg short lim,6.0,0.0183
20 Mar 26,24648.25,24588.25,711.0,S,Fvg short lim,6.0,0.2404
20 Mar 26,24648.25,24421.5,2712.0,S,Fvg short lim,6.0,0.9169
22 Mar 26,24387.5,24382.25,54.0,S,Fvg short lim,6.0,0.0185
22 Mar 26,24387.5,24382.25,54.0,S,Fvg short lim,6.0,0.0185
22 Mar 26,24312.25,24256.0,666.0,S,Fvg short lim,6.0,0.2283
23 Mar 26,24312.25,24307.0,54.0,S,Fvg short lim,6.0,0.0185
23 Mar 26,24921.5,24725.0,2349.0,S,MWF short lim,6.0,0.7855
23 Mar 26,24895.75,24725.0,1020.0,S,MWF confirm add,3.0,0.6828
24 Mar 26,24714.75,24522.25,-2319.0,L,Fvg long lim,6.0,-0.7819
24 Mar 26,24714.75,24522.25,-2319.0,L,Fvg long lim,6.0,-0.7819
24 Mar 26,24466.25,24571.25,625.5,L,TT long lim,3.0,0.4261
24 Mar 26,24471.75,24571.25,592.5,L,TT confirm add,3.0,0.4035
24 Mar 26,24608.5,24578.75,348.0,S,Fvg short lim,6.0,0.1178
24 Mar 26,24608.5,24607.25,6.0,S,Fvg short lim,6.0,0.002
24 Mar 26,24608.5,24578.75,348.0,S,Fvg short lim,6.0,0.1178
24 Mar 26,24608.5,24603.25,54.0,S,Fvg short lim,6.0,0.0183
25 Mar 26,24620.0,24625.25,54.0,L,Fvg long lim,6.0,0.0183
25 Mar 26,24620.0,24625.25,54.0,L,Fvg long lim,6.0,0.0183
25 Mar 26,24738.75,24741.5,24.0,L,Fvg long lim,6.0,0.0081
25 Mar 26,24738.75,24741.5,24.0,L,Fvg long lim,6.0,0.0081
25 Mar 26,24787.0,24645.5,1689.0,S,MWF short lim,6.0,0.5678
25 Mar 26,24771.25,24645.5,750.0,S,MWF confirm add,3.0,0.5046
25 Mar 26,24748.75,24702.5,546.0,S,Fvg short lim,6.0,0.1838
25 Mar 26,24748.75,24743.5,54.0,S,Fvg short lim,6.0,0.0182
25 Mar 26,24664.25,24629.75,405.0,S,Fvg short lim,6.0,0.1368
25 Mar 26,24664.25,24659.0,54.0,S,Fvg short lim,6.0,0.0182
25 Mar 26,24630.5,24690.25,-726.0,S,Fvg short lim,6.0,-0.2456
25 Mar 26,24630.5,24690.25,-726.0,S,Fvg short lim,6.0,-0.2456
26 Mar 26,24488.25,24383.25,625.5,S,TT short lim,3.0,0.4257
26 Mar 26,24481.75,24383.25,586.5,S,TT confirm add,3.0,0.3993
26 Mar 26,24158.75,24149.0,108.0,S,Fvg short lim,6.0,0.0373
26 Mar 26,24158.75,24190.75,-393.0,S,Fvg short lim,6.0,-0.1356
26 Mar 26,24147.0,24136.5,117.0,S,Fvg short lim,6.0,0.0404
26 Mar 26,24147.0,24180.75,-414.0,S,Fvg short lim,6.0,-0.1429
27 Mar 26,23959.0,23947.5,129.0,S,Fvg short lim,6.0,0.0449
27 Mar 26,23959.0,23915.5,513.0,S,Fvg short lim,6.0,0.1784
27 Mar 26,23885.0,23748.5,-1647.0,L,MWF long lim,6.0,-0.5746
27 Mar 26,23839.25,23780.0,702.0,S,Fvg short lim,6.0,0.2454
27 Mar 26,23839.25,23834.0,54.0,S,Fvg short lim,6.0,0.0189
27 Mar 26,23839.25,23850.0,-138.0,S,Fvg short lim,6.0,-0.0482
27 Mar 26,23839.25,23850.0,-138.0,S,Fvg short lim,6.0,-0.0482
29 Mar 26,23530.75,23496.25,405.0,S,Fvg short lim,6.0,0.1434
29 Mar 26,23530.75,23525.5,54.0,S,Fvg short lim,6.0,0.0191
29 Mar 26,23519.75,23530.75,-141.0,S,Fvg short lim,6.0,-0.05
29 Mar 26,23519.75,23530.75,-141.0,S,Fvg short lim,6.0,-0.05
29 Mar 26,23519.75,23467.5,618.0,S,Fvg short lim,6.0,0.219
29 Mar 26,23519.75,23514.5,54.0,S,Fvg short lim,6.0,0.0191
30 Mar 26,23774.25,23630.5,-1734.0,L,MWF long lim,6.0,-0.6078
30 Mar 26,23687.0,23648.25,456.0,S,Fvg short lim,6.0,0.1604
30 Mar 26,23687.0,23681.75,54.0,S,Fvg short lim,6.0,0.019
30 Mar 26,23687.0,23648.25,456.0,S,Fvg short lim,6.0,0.1604
30 Mar 26,23687.0,23540.5,1749.0,S,Fvg short lim,6.0,0.6153
30 Mar 26,23368.25,23326.0,498.0,S,Fvg short lim,6.0,0.1776
30 Mar 26,23368.25,23363.0,54.0,S,Fvg short lim,6.0,0.0193
30 Mar 26,23628.25,23646.75,213.0,L,Fvg long lim,6.0,0.0751
30 Mar 26,23628.25,23697.75,825.0,L,Fvg long lim,6.0,0.291
31 Mar 26,23628.25,23568.5,-726.0,L,Fvg long lim,6.0,-0.256
31 Mar 26,23628.25,23568.5,-726.0,L,Fvg long lim,6.0,-0.256
31 Mar 26,23617.5,23632.5,171.0,L,Fvg long lim,6.0,0.0603
31 Mar 26,23617.5,23569.0,-591.0,L,Fvg long lim,6.0,-0.2085
31 Mar 26,23608.0,23642.25,402.0,L,Fvg long lim,6.0,0.1419
31 Mar 26,23608.0,23737.0,1539.0,L,Fvg long lim,6.0,0.5432
31 Mar 26,23815.5,23710.5,625.5,S,TT short lim,3.0,0.4377
31 Mar 26,23864.5,23710.5,919.5,S,TT short split,3.0,0.6422
31 Mar 26,23805.75,23710.5,567.0,S,TT confirm add,3.0,0.397
31 Mar 26,23754.25,23771.25,195.0,L,Fvg long lim,6.0,0.0684
31 Mar 26,23754.25,23759.5,54.0,L,Fvg long lim,6.0,0.0189
31 Mar 26,23754.25,23771.25,195.0,L,Fvg long lim,6.0,0.0684
31 Mar 26,23754.25,23818.25,759.0,L,Fvg long lim,6.0,0.2663
01 Apr 26,24391.5,24419.0,321.0,L,Fvg long lim,6.0,0.1097
01 Apr 26,24391.5,24396.75,54.0,L,Fvg long lim,6.0,0.0184
01 Apr 26,24489.0,24489.75,0.0,L,Fvg long lim,6.0,0.0
01 Apr 26,24489.0,24489.75,0.0,L,Fvg long lim,6.0,0.0
02 Apr 26,24078.25,23973.25,625.5,S,TT short lim,3.0,0.433
02 Apr 26,24069.5,23973.25,573.0,S,TT confirm add,3.0,0.3968
02 Apr 26,24353.5,24358.75,54.0,L,Fvg long lim,6.0,0.0185
02 Apr 26,24353.5,24358.75,54.0,L,Fvg long lim,6.0,0.0185
02 Apr 26,24477.0,24482.25,54.0,L,Fvg long lim,6.0,0.0184
02 Apr 26,24477.0,24482.25,54.0,L,Fvg long lim,6.0,0.0184
03 Apr 26,24477.0,24512.25,414.0,L,Fvg long lim,6.0,0.1409
03 Apr 26,24477.0,24482.25,54.0,L,Fvg long lim,6.0,0.0184
05 Apr 26,24372.5,24328.75,-534.0,L,MWF long lim,6.0,-0.1826
05 Apr 26,24399.0,24442.0,-525.0,S,Fvg short lim,6.0,-0.1793
05 Apr 26,24399.0,24442.0,-525.0,S,Fvg short lim,6.0,-0.1793
06 Apr 26,24580.0,24589.75,108.0,L,MWF long lim,6.0,0.0366
06 Apr 26,24588.25,24589.75,4.5,L,MWF confirm add,3.0,0.0031
06 Apr 26,24580.5,24594.75,162.0,L,Fvg long lim,6.0,0.0549
06 Apr 26,24580.5,24633.75,630.0,L,Fvg long lim,6.0,0.2136
06 Apr 26,24592.5,24643.75,606.0,L,Fvg long lim,6.0,0.2053
06 Apr 26,24592.5,24597.75,54.0,L,Fvg long lim,6.0,0.0183
07 Apr 26,24562.75,24516.5,546.0,S,Fvg short lim,6.0,0.1852
07 Apr 26,24562.75,24557.5,54.0,S,Fvg short lim,6.0,0.0183
07 Apr 26,24328.25,24433.25,625.5,L,TT long lim,3.0,0.4285
07 Apr 26,24387.0,24331.5,657.0,S,Fvg short lim,6.0,0.2245
07 Apr 26,24387.0,24381.75,54.0,S,Fvg short lim,6.0,0.0185
07 Apr 26,24764.0,24760.5,-51.0,L,Fvg long lim,6.0,-0.0172
07 Apr 26,24764.0,24760.5,-51.0,L,Fvg long lim,6.0,-0.0172
08 Apr 26,25492.25,25504.0,132.0,L,Fvg long lim,6.0,0.0432
08 Apr 26,25492.25,25536.75,525.0,L,Fvg long lim,6.0,0.1716
08 Apr 26,25511.75,25223.25,3453.0,S,MWF short lim,6.0,1.1279
08 Apr 26,25361.0,25375.5,165.0,L,Fvg long lim,6.0,0.0542
08 Apr 26,25361.0,25415.25,642.0,L,Fvg long lim,6.0,0.211
08 Apr 26,25361.0,25375.5,165.0,L,Fvg long lim,6.0,0.0542
08 Apr 26,25361.0,25415.25,642.0,L,Fvg long lim,6.0,0.211
09 Apr 26,25257.25,25362.25,625.5,L,TT long lim,3.0,0.4128
09 Apr 26,25564.25,25573.75,105.0,L,Fvg long lim,6.0,0.0342
10 Apr 26,25564.25,25533.25,-381.0,L,Fvg long lim,6.0,-0.1242
10 Apr 26,25555.75,25538.0,204.0,S,Fvg short lim,6.0,0.0665
10 Apr 26,25555.75,25613.5,-702.0,S,Fvg short lim,6.0,-0.2289
13 Apr 26,25437.0,25465.5,333.0,L,Fvg long lim,6.0,0.1091
13 Apr 26,25437.0,25544.5,1281.0,L,Fvg long lim,6.0,0.4197
13 Apr 26,25564.5,25603.5,-477.0,S,MWF short lim,6.0,-0.1555
13 Apr 26,25645.25,25688.0,504.0,L,Fvg long lim,6.0,0.1638
13 Apr 26,25645.25,25807.0,1932.0,L,Fvg long lim,6.0,0.6278
14 Apr 26,26060.25,26184.75,-751.5,S,TT short lim,3.0,-0.4806
14 Apr 26,26109.25,26184.75,-457.5,S,TT short split,3.0,-0.292
15 Apr 26,26259.5,26272.25,144.0,L,Fvg long lim,6.0,0.0457
15 Apr 26,26259.5,26307.25,564.0,L,Fvg long lim,6.0,0.179
15 Apr 26,26317.25,26445.5,-1548.0,S,MWF short lim,6.0,-0.4902
15 Apr 26,26722.5,26737.25,168.0,L,Fvg long lim,6.0,0.0524
15 Apr 26,26722.5,26727.75,54.0,L,Fvg long lim,6.0,0.0168
16 Apr 26,26722.5,26737.25,168.0,L,Fvg long lim,6.0,0.0524
16 Apr 26,26722.5,26778.0,657.0,L,Fvg long lim,6.0,0.2049
16 Apr 26,26669.75,26774.75,625.5,L,TT long lim,3.0,0.3909
16 Apr 26,26673.5,26774.75,603.0,L,TT confirm add,3.0,0.3768
16 Apr 26,26620.75,26774.75,919.5,L,TT long split,3.0,0.5757
16 Apr 26,26734.75,26735.0,-6.0,L,Fvg long lim,6.0,-0.0019
16 Apr 26,26734.75,26735.0,-6.0,L,Fvg long lim,6.0,-0.0019
17 Apr 26,26800.25,26811.75,129.0,L,Fvg long lim,6.0,0.0401
17 Apr 26,26800.25,26805.5,54.0,L,Fvg long lim,6.0,0.0168
17 Apr 26,26868.75,26884.25,177.0,L,Fvg long lim,6.0,0.0549
17 Apr 26,26868.75,26927.5,696.0,L,Fvg long lim,6.0,0.2159
17 Apr 26,26897.75,26920.25,261.0,L,Fvg long lim,6.0,0.0809
17 Apr 26,26897.75,26980.25,981.0,L,Fvg long lim,6.0,0.3039
17 Apr 26,27010.5,27128.75,-1428.0,S,MWF short lim,6.0,-0.4406
17 Apr 26,27006.75,27128.75,-736.5,S,MWF confirm add,3.0,-0.4545
17 Apr 26,27073.0,27078.25,54.0,L,Fvg long lim,6.0,0.0166
17 Apr 26,27073.0,27078.25,54.0,L,Fvg long lim,6.0,0.0166
17 Apr 26,27073.0,27129.75,672.0,L,Fvg long lim,6.0,0.2068
17 Apr 26,27073.0,27132.75,708.0,L,Fvg long lim,6.0,0.2179
20 Apr 26,27047.25,26964.5,984.0,S,MWF short lim,6.0,0.3032
21 Apr 26,27052.25,27157.25,625.5,L,TT long lim,3.0,0.3854
21 Apr 26,27098.75,26983.0,-1398.0,L,Fvg long lim,6.0,-0.4299
21 Apr 26,27098.75,26983.0,-1398.0,L,Fvg long lim,6.0,-0.4299
21 Apr 26,27060.75,27026.0,408.0,S,Fvg short lim,6.0,0.1256
21 Apr 26,27060.75,27055.5,54.0,S,Fvg short lim,6.0,0.0166
21 Apr 26,27060.75,27026.0,408.0,S,Fvg short lim,6.0,0.1256
21 Apr 26,27060.75,26929.5,1566.0,S,Fvg short lim,6.0,0.4822
22 Apr 26,27120.25,27082.0,-468.0,L,Fvg long lim,6.0,-0.1438
22 Apr 26,27120.25,27082.0,-468.0,L,Fvg long lim,6.0,-0.1438
22 Apr 26,27123.25,27142.75,225.0,L,Fvg long lim,6.0,0.0691
22 Apr 26,27123.25,27128.5,54.0,L,Fvg long lim,6.0,0.0166
22 Apr 26,27112.25,27293.75,2169.0,L,MWF long lim,6.0,0.6667
22 Apr 26,27131.25,27293.75,970.5,L,MWF confirm add,3.0,0.5962
22 Apr 26,27326.25,27273.25,-645.0,L,Fvg long lim,6.0,-0.1967
22 Apr 26,27326.25,27273.25,-645.0,L,Fvg long lim,6.0,-0.1967
22 Apr 26,27326.25,27342.75,189.0,L,Fvg long lim,6.0,0.0576
22 Apr 26,27326.25,27331.5,54.0,L,Fvg long lim,6.0,0.0165
22 Apr 26,27326.25,27273.25,-645.0,L,Fvg long lim,6.0,-0.1967
22 Apr 26,27326.25,27273.25,-645.0,L,Fvg long lim,6.0,-0.1967
23 Apr 26,27233.5,27273.75,-492.0,S,Fvg short lim,6.0,-0.1505
23 Apr 26,27233.5,27273.75,-492.0,S,Fvg short lim,6.0,-0.1505
23 Apr 26,27263.0,27280.5,201.0,L,Fvg long lim,6.0,0.0614
23 Apr 26,27263.0,27206.25,-690.0,L,Fvg long lim,6.0,-0.2109
23 Apr 26,27236.25,27220.75,177.0,S,Fvg short lim,6.0,0.0542
23 Apr 26,27236.25,27286.75,-615.0,S,Fvg short lim,6.0,-0.1882
23 Apr 26,27283.0,27299.5,94.5,L,TT long lim,3.0,0.0577
23 Apr 26,27262.75,27299.5,216.0,L,Fvg long lim,3.0,0.132
23 Apr 26,27262.75,27305.25,501.0,L,Fvg long lim,6.0,0.1531
23 Apr 26,27262.75,27388.0,747.0,L,Fvg long lim,3.0,0.4567
23 Apr 26,27286.75,27325.25,453.0,L,Fvg long lim,6.0,0.1383
23 Apr 26,27286.75,27432.0,1734.0,L,Fvg long lim,6.0,0.5296
23 Apr 26,27370.0,27408.5,453.0,L,Fvg long lim,6.0,0.1379
23 Apr 26,27370.0,27375.25,54.0,L,Fvg long lim,6.0,0.0164
23 Apr 26,27234.75,27201.5,390.0,S,Fvg short lim,6.0,0.1193
23 Apr 26,27234.75,27229.5,54.0,S,Fvg short lim,6.0,0.0165
23 Apr 26,27234.75,27215.0,228.0,S,Fvg short lim,6.0,0.0698
23 Apr 26,27234.75,27229.5,54.0,S,Fvg short lim,6.0,0.0165
24 Apr 26,27377.0,27389.5,141.0,L,Fvg long lim,6.0,0.0429
24 Apr 26,27377.0,27423.75,552.0,L,Fvg long lim,6.0,0.168
24 Apr 26,27377.0,27389.5,141.0,L,Fvg long lim,6.0,0.0429
24 Apr 26,27377.0,27423.75,552.0,L,Fvg long lim,6.0,0.168
24 Apr 26,27495.25,27662.5,1998.0,L,MWF long lim,6.0,0.6056
27 Apr 26,27668.25,27677.75,105.0,L,MWF long lim,6.0,0.0316
27 Apr 26,27729.5,27701.75,324.0,S,Fvg short lim,6.0,0.0974
27 Apr 26,27729.5,27724.25,54.0,S,Fvg short lim,6.0,0.0162
27 Apr 26,27706.0,27717.0,123.0,L,Fvg long lim,6.0,0.037
28 Apr 26,27706.0,27670.25,-438.0,L,Fvg long lim,6.0,-0.1317
28 Apr 26,27479.25,27374.25,625.5,S,TT short lim,3.0,0.3794
28 Apr 26,27528.25,27374.25,919.5,S,TT short split,3.0,0.5567
28 Apr 26,27480.75,27374.25,634.5,S,TT confirm add,3.0,0.3848
28 Apr 26,27424.0,27484.5,-1470.0,S,Fvg short lim,12.0,-0.2233
28 Apr 26,27498.75,27524.5,300.0,L,Fvg long lim,6.0,0.0909
29 Apr 26,27498.75,27596.5,1164.0,L,Fvg long lim,6.0,0.3527
29 Apr 26,27569.5,27580.0,117.0,L,Fvg long lim,6.0,0.0354
29 Apr 26,27569.5,27608.75,462.0,L,Fvg long lim,6.0,0.1396
29 Apr 26,27460.5,27542.25,972.0,L,MWF long lim,6.0,0.295
29 Apr 26,27479.0,27542.25,375.0,L,MWF confirm add,3.0,0.2274
30 Apr 26,27599.25,27604.5,54.0,L,Fvg long lim,6.0,0.0163
30 Apr 26,27599.25,27604.5,54.0,L,Fvg long lim,6.0,0.0163
30 Apr 26,27661.0,27670.75,108.0,L,Fvg long lim,6.0,0.0325
30 Apr 26,27661.0,27629.0,-393.0,L,Fvg long lim,6.0,-0.1184
30 Apr 26,27676.0,27697.75,252.0,L,Fvg long lim,6.0,0.0759
30 Apr 26,27676.0,27681.25,54.0,L,Fvg long lim,6.0,0.0163
30 Apr 26,27689.25,27548.75,-847.5,L,TT long lim,3.0,-0.5101
30 Apr 26,27640.25,27548.75,-553.5,L,TT long split,3.0,-0.3338
30 Apr 26,27719.25,27714.0,54.0,S,Fvg short lim,6.0,0.0162
30 Apr 26,27719.25,27714.0,54.0,S,Fvg short lim,6.0,0.0162
30 Apr 26,27719.25,27714.0,54.0,S,Fvg short lim,6.0,0.0162
30 Apr 26,27719.25,27714.0,54.0,S,Fvg short lim,6.0,0.0162
01 May 26,27875.5,27893.25,204.0,L,Fvg long lim,6.0,0.061
01 May 26,27875.5,27942.75,798.0,L,Fvg long lim,6.0,0.2386
01 May 26,27958.75,28065.25,-1287.0,S,MWF short lim,6.0,-0.3836
01 May 26,28116.25,28180.75,765.0,L,Fvg long lim,6.0,0.2267
01 May 26,28116.25,28121.5,54.0,L,Fvg long lim,6.0,0.016
01 May 26,28172.5,28105.5,-813.0,L,Fvg long lim,6.0,-0.2405
01 May 26,28172.5,28105.5,-813.0,L,Fvg long lim,6.0,-0.2405
01 May 26,28153.75,28172.75,219.0,L,Fvg long lim,6.0,0.0648
01 May 26,28153.75,28092.25,-747.0,L,Fvg long lim,6.0,-0.2211
03 May 26,28120.75,28126.0,54.0,L,Fvg long lim,6.0,0.016
03 May 26,28120.75,28126.0,54.0,L,Fvg long lim,6.0,0.016
03 May 26,28121.0,28192.0,843.0,L,Fvg long lim,6.0,0.2498
04 May 26,28121.0,28126.25,54.0,L,Fvg long lim,6.0,0.016
04 May 26,28096.25,27940.75,1857.0,S,Fvg short lim,6.0,0.5508
04 May 26,28096.25,28091.0,54.0,S,Fvg short lim,6.0,0.016
04 May 26,28078.5,28065.0,153.0,S,Fvg short lim,6.0,0.0454
04 May 26,28078.5,28073.25,54.0,S,Fvg short lim,6.0,0.016
04 May 26,28117.5,28128.75,126.0,L,Fvg long lim,6.0,0.0373
05 May 26,28117.5,28122.75,54.0,L,Fvg long lim,6.0,0.016
05 May 26,28367.75,28425.75,-352.5,S,TT short lim,3.0,-0.2071
05 May 26,28362.75,28425.75,-382.5,S,TT confirm add,3.0,-0.2248
05 May 26,28416.75,28425.75,-58.5,S,TT short split,3.0,-0.0343
06 May 26,28707.25,28889.0,2172.0,L,MWF long lim,6.0,0.6305
06 May 26,28722.75,28889.0,993.0,L,MWF confirm add,3.0,0.5762
06 May 26,28983.0,28995.25,138.0,L,Fvg long lim,6.0,0.0397
07 May 26,28983.0,28988.25,54.0,L,Fvg long lim,6.0,0.0155
07 May 26,29040.25,29051.25,123.0,L,Fvg long lim,6.0,0.0353
07 May 26,29040.25,29004.5,-438.0,L,Fvg long lim,6.0,-0.1257
07 May 26,29122.0,29112.75,51.0,S,TT short lim,3.0,0.0292
07 May 26,29171.0,29112.75,345.0,S,TT short split,3.0,0.1971
07 May 26,29116.0,29112.75,15.0,S,TT confirm add,3.0,0.0086
07 May 26,28920.25,28897.25,267.0,S,Fvg short lim,6.0,0.0769
07 May 26,28920.25,28994.75,-903.0,S,Fvg short lim,6.0,-0.2602
08 May 26,29132.5,29147.0,165.0,L,Fvg long lim,6.0,0.0472
08 May 26,29132.5,29137.75,54.0,L,Fvg long lim,6.0,0.0154
08 May 26,29210.0,29238.25,330.0,L,Fvg long lim,6.0,0.0941
08 May 26,29210.0,29316.25,1266.0,L,Fvg long lim,6.0,0.3612
08 May 26,29334.25,29445.0,-1338.0,S,MWF short lim,6.0,-0.3801
08 May 26,29421.25,29432.0,120.0,L,Fvg long lim,6.0,0.034
08 May 26,29421.25,29461.5,474.0,L,Fvg long lim,6.0,0.1343
10 May 26,29601.75,29624.0,258.0,L,Fvg long lim,6.0,0.0726
10 May 26,29601.75,29685.25,993.0,L,Fvg long lim,6.0,0.2795
11 May 26,29623.25,29628.5,54.0,L,Fvg long lim,6.0,0.0152
11 May 26,29623.25,29628.5,54.0,L,Fvg long lim,6.0,0.0152
11 May 26,29585.5,29596.5,123.0,L,Fvg long lim,6.0,0.0346
11 May 26,29585.5,29626.75,486.0,L,Fvg long lim,6.0,0.1369
11 May 26,29636.25,29761.25,-1509.0,S,MWF short lim,6.0,-0.4243
11 May 26,29622.5,29761.25,-837.0,S,MWF confirm add,3.0,-0.4709
11 May 26,29704.75,29665.5,-480.0,L,Fvg long lim,6.0,-0.1347
11 May 26,29704.75,29665.5,-480.0,L,Fvg long lim,6.0,-0.1347
11 May 26,29653.25,29638.25,171.0,S,Fvg short lim,6.0,0.0481
12 May 26,29653.25,29596.75,669.0,S,Fvg short lim,6.0,0.188
12 May 26,29514.75,29483.25,369.0,S,Fvg short lim,6.0,0.1042
12 May 26,29514.75,29509.5,54.0,S,Fvg short lim,6.0,0.0152
12 May 26,29514.75,29483.25,369.0,S,Fvg short lim,6.0,0.1042
12 May 26,29514.75,29509.5,54.0,S,Fvg short lim,6.0,0.0152
12 May 26,29504.5,29494.0,117.0,S,Fvg short lim,6.0,0.033
12 May 26,29504.5,29465.25,462.0,S,Fvg short lim,6.0,0.1305
12 May 26,29476.25,29429.25,555.0,S,Fvg short lim,6.0,0.1569
12 May 26,29476.25,29298.25,2127.0,S,Fvg short lim,6.0,0.6013
12 May 26,29417.75,29445.0,318.0,L,Fvg long lim,6.0,0.0901
12 May 26,29417.75,29520.75,1227.0,L,Fvg long lim,6.0,0.3476
13 May 26,29422.25,29685.0,3144.0,L,MWF long lim,6.0,0.8905
13 May 26,29443.0,29685.0,1447.5,L,MWF confirm add,3.0,0.8194
13 May 26,29868.75,29891.75,267.0,L,Fvg long lim,6.0,0.0745
13 May 26,29868.75,29874.0,54.0,L,Fvg long lim,6.0,0.0151
14 May 26,29841.25,29850.75,105.0,L,Fvg long lim,6.0,0.0293
14 May 26,29841.25,29877.25,423.0,L,Fvg long lim,6.0,0.1181
14 May 26,29924.75,29819.75,625.5,S,TT short lim,3.0,0.3484
14 May 26,29973.75,29819.75,919.5,S,TT short split,3.0,0.5113
14 May 26,29998.75,29935.5,-768.0,L,Fvg long lim,6.0,-0.2133
14 May 26,29998.75,29935.5,-768.0,L,Fvg long lim,6.0,-0.2133
15 May 26,29518.25,29638.25,-1449.0,S,MWF short lim,6.0,-0.4091
15 May 26,29511.75,29638.25,-763.5,S,MWF confirm add,3.0,-0.4312
15 May 26,29599.5,29594.25,54.0,S,Fvg short lim,6.0,0.0152
15 May 26,29599.5,29594.25,54.0,S,Fvg short lim,6.0,0.0152
15 May 26,29599.5,29749.5,-1809.0,S,Fvg short lim,6.0,-0.5093
15 May 26,29599.5,29749.5,-1809.0,S,Fvg short lim,6.0,-0.5093
17 May 26,29356.0,29299.5,669.0,S,Fvg short lim,6.0,0.1899
17 May 26,29356.0,29350.75,54.0,S,Fvg short lim,6.0,0.0153
18 May 26,29356.5,29320.0,429.0,S,Fvg short lim,6.0,0.1218
18 May 26,29356.5,29351.25,54.0,S,Fvg short lim,6.0,0.0153
18 May 26,29481.5,29494.75,150.0,L,Fvg long lim,6.0,0.0424
18 May 26,29481.5,29531.5,591.0,L,Fvg long lim,6.0,0.1671
18 May 26,29481.5,29494.75,150.0,L,Fvg long lim,6.0,0.0424
18 May 26,29481.5,29438.5,-525.0,L,Fvg long lim,6.0,-0.1484
18 May 26,29453.0,29519.0,-801.0,S,Fvg short lim,6.0,-0.2266
18 May 26,29453.0,29519.0,-801.0,S,Fvg short lim,6.0,-0.2266
18 May 26,29678.25,29357.25,3843.0,S,MWF short lim,6.0,1.0791
18 May 26,29393.75,29416.25,261.0,L,Fvg long lim,6.0,0.074
18 May 26,29393.75,29399.0,54.0,L,Fvg long lim,6.0,0.0153
18 May 26,29320.5,29289.25,366.0,S,Fvg short lim,6.0,0.104
19 May 26,29320.5,29202.25,1410.0,S,Fvg short lim,6.0,0.4007
19 May 26,29269.0,29256.0,147.0,S,Fvg short lim,6.0,0.0419
19 May 26,29269.0,29263.75,54.0,S,Fvg short lim,6.0,0.0154
19 May 26,29309.75,29204.75,625.5,S,TT short lim,3.0,0.3557
19 May 26,29358.75,29204.75,919.5,S,TT short split,3.0,0.522
19 May 26,29166.25,29161.0,54.0,S,Fvg short lim,6.0,0.0154
19 May 26,29166.25,29161.0,54.0,S,Fvg short lim,6.0,0.0154
19 May 26,29338.25,29361.5,270.0,L,Fvg long lim,6.0,0.0767
19 May 26,29338.25,29343.5,54.0,L,Fvg long lim,6.0,0.0153
19 May 26,29253.0,29233.25,228.0,S,Fvg short lim,6.0,0.065
19 May 26,29253.0,29247.75,54.0,S,Fvg short lim,6.0,0.0154
19 May 26,29231.25,29203.5,324.0,S,Fvg short lim,6.0,0.0924
20 May 26,29231.25,29226.0,54.0,S,Fvg short lim,6.0,0.0154
20 May 26,29229.25,29183.0,546.0,S,Fvg short lim,6.0,0.1557
20 May 26,29229.25,29224.0,54.0,S,Fvg short lim,6.0,0.0154
20 May 26,29392.25,29683.5,3486.0,L,MWF long lim,6.0,0.9884
20 May 26,29394.75,29683.5,1728.0,L,MWF confirm add,3.0,0.9798
21 May 26,29619.5,29646.0,-327.0,S,Fvg short lim,6.0,-0.092
21 May 26,29619.5,29646.0,-327.0,S,Fvg short lim,6.0,-0.092
21 May 26,29772.25,29806.75,405.0,L,Fvg long lim,6.0,0.1134
22 May 26,29772.25,29902.5,1554.0,L,Fvg long lim,6.0,0.435
22 May 26,29912.5,29880.5,-393.0,L,Fvg long lim,6.0,-0.1095
22 May 26,29912.5,29880.5,-393.0,L,Fvg long lim,6.0,-0.1095
22 May 26,29806.0,29788.5,201.0,S,Fvg short lim,6.0,0.0562
22 May 26,29806.0,29862.75,-690.0,S,Fvg short lim,6.0,-0.1929
22 May 26,29868.75,29998.5,-1566.0,S,MWF short lim,6.0,-0.4369
25 May 26,30235.5,30255.25,228.0,L,Fvg long lim,6.0,0.0628
25 May 26,30235.5,30240.75,54.0,L,Fvg long lim,6.0,0.0149
25 May 26,30236.25,30228.0,-108.0,L,MWF long lim,6.0,-0.0298
25 May 26,30147.0,30106.5,477.0,S,Fvg short lim,6.0,0.1319
