# The Pendulum (MNQ 13:00 Confirmed Fade) - best return-on-drawdown window 01 Jul 2025 to 21 Aug 2026 - closed trades at Multiplier 16 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd
22 Aug 25,24596.5,24566.0,952.0
22 Aug 25,24596.5,24545.5,1608.0
25 Aug 25,24559.5,24496.25,-2048.0
25 Aug 25,24559.5,24496.25,-2048.0
26 Aug 25,24497.25,24513.75,504.0
26 Aug 25,24497.25,24526.25,904.0
27 Aug 25,24580.0,24588.25,240.0
27 Aug 25,24580.0,24595.25,464.0
03 Sep 25,24460.5,24461.75,-128.0
05 Sep 25,24656.25,24635.5,640.0
05 Sep 25,24656.25,24678.25,-728.0
12 Sep 25,25090.25,25096.5,176.0
12 Sep 25,25090.25,25101.5,336.0
15 Sep 25,25254.5,25262.0,216.0
15 Sep 25,25254.5,25268.25,416.0
16 Sep 25,25297.25,25288.0,272.0
16 Sep 25,25297.25,25282.25,456.0
17 Sep 25,25158.0,25151.75,176.0
17 Sep 25,25158.0,25204.0,-1496.0
18 Sep 25,25494.75,25447.0,-1552.0
18 Sep 25,25494.75,25447.0,-1552.0
19 Sep 25,25554.25,25562.5,240.0
19 Sep 25,25554.25,25569.5,464.0
22 Sep 25,25733.0,25737.75,128.0
22 Sep 25,25733.0,25741.5,248.0
23 Sep 25,25582.25,25581.75,-40.0
23 Sep 25,25582.25,25581.75,-40.0
26 Sep 25,25471.0,25458.75,368.0
26 Sep 25,25471.0,25484.25,-448.0
29 Sep 25,25595.0,25580.0,456.0
29 Sep 25,25595.0,25567.0,872.0
01 Oct 25,25776.5,25751.75,1536.0
03 Oct 25,25762.0,25756.5,-400.0
06 Oct 25,25934.0,25932.75,-128.0
07 Oct 25,25821.5,25802.25,592.0
07 Oct 25,25821.5,25785.75,1120.0
10 Oct 25,25447.5,25498.25,-1648.0
10 Oct 25,25447.5,25498.25,-1648.0
13 Oct 25,25651.75,25673.0,656.0
13 Oct 25,25651.75,25691.0,1232.0
20 Oct 25,26097.75,26085.75,360.0
20 Oct 25,26097.75,26075.5,688.0
24 Oct 25,26293.5,26299.75,176.0
24 Oct 25,26293.5,26305.25,352.0
28 Oct 25,26951.75,26907.75,2768.0
29 Oct 25,27020.75,27015.0,160.0
29 Oct 25,27020.75,27010.0,320.0
03 Nov 25,26891.5,26899.25,224.0
03 Nov 25,26891.5,26905.75,432.0
04 Nov 25,26387.25,26313.25,-2392.0
04 Nov 25,26387.25,26313.25,-2392.0
05 Nov 25,26592.25,26569.5,704.0
05 Nov 25,26592.25,26563.75,888.0
06 Nov 25,26157.5,26156.25,16.0
06 Nov 25,26157.5,26156.25,16.0
07 Nov 25,25685.5,25615.25,2224.0
07 Nov 25,25685.5,25684.25,16.0
10 Nov 25,26427.75,26467.5,-2592.0
11 Nov 25,26400.0,26386.5,408.0
11 Nov 25,26400.0,26374.75,784.0
12 Nov 25,26373.25,26359.75,408.0
12 Nov 25,26373.25,26348.25,776.0
13 Nov 25,25859.5,25880.0,632.0
13 Nov 25,25859.5,25775.25,-2720.0
17 Nov 25,25772.75,25749.75,712.0
17 Nov 25,25772.75,25729.75,1352.0
18 Nov 25,25477.75,25503.25,792.0
18 Nov 25,25477.75,25523.0,1424.0
19 Nov 25,25347.75,25380.5,1024.0
19 Nov 25,25347.75,25409.0,1936.0
24 Nov 25,25667.5,25681.5,424.0
24 Nov 25,25667.5,25693.75,816.0
25 Nov 25,25774.75,25760.75,424.0
25 Nov 25,25774.75,25749.0,800.0
01 Dec 25,26242.0,26226.5,472.0
01 Dec 25,26242.0,26213.25,896.0
04 Dec 25,26380.25,26382.75,-208.0
10 Dec 25,26392.25,26402.25,296.0
10 Dec 25,26392.25,26411.0,576.0
11 Dec 25,26442.75,26468.75,-1712.0
15 Dec 25,25918.75,25896.0,704.0
15 Dec 25,25918.75,25876.25,1336.0
16 Dec 25,25741.0,25718.25,704.0
16 Dec 25,25741.0,25817.75,-2480.0
19 Dec 25,26073.75,26082.75,264.0
19 Dec 25,26073.75,26090.5,512.0
22 Dec 25,26192.5,26205.75,400.0
22 Dec 25,26192.5,26210.0,536.0
26 Dec 25,26376.75,26381.75,136.0
26 Dec 25,26376.75,26385.75,264.0
29 Dec 25,26209.5,26266.5,-1848.0
29 Dec 25,26209.5,26266.5,-1848.0
02 Jan 26,25815.0,25831.25,496.0
02 Jan 26,25815.0,25845.0,936.0
05 Jan 26,26090.0,26107.5,536.0
05 Jan 26,26090.0,26122.5,1016.0
06 Jan 26,26274.75,26333.0,-1888.0
06 Jan 26,26274.75,26333.0,-1888.0
07 Jan 26,26451.0,26461.0,296.0
07 Jan 26,26451.0,26393.0,-1880.0
08 Jan 26,26120.25,26145.25,776.0
08 Jan 26,26120.25,26167.25,1480.0
12 Jan 26,26503.0,26491.75,336.0
12 Jan 26,26503.0,26482.5,632.0
13 Jan 26,26407.5,26390.0,536.0
13 Jan 26,26407.5,26374.75,1024.0
14 Jan 26,26002.0,25984.0,552.0
14 Jan 26,26002.0,25968.75,1040.0
16 Jan 26,26222.5,26197.5,776.0
16 Jan 26,26222.5,26180.25,1328.0
21 Jan 26,26041.5,26042.0,-40.0
21 Jan 26,26041.5,26042.0,-40.0
22 Jan 26,26187.25,26202.0,448.0
22 Jan 26,26187.25,26214.5,848.0
26 Jan 26,26408.25,26398.25,296.0
26 Jan 26,26408.25,26389.75,568.0
27 Jan 26,26598.25,26579.5,1152.0
28 Jan 26,26697.75,26654.5,1360.0
28 Jan 26,26697.75,26642.25,1752.0
29 Jan 26,26377.5,26337.75,1248.0
29 Jan 26,26377.5,26447.5,-2264.0
30 Jan 26,26133.75,26181.75,1512.0
30 Jan 26,26133.75,26200.25,2104.0
02 Feb 26,26428.25,26434.0,160.0
02 Feb 26,26428.25,26438.5,304.0
03 Feb 26,25819.0,25863.0,1384.0
03 Feb 26,25819.0,25820.25,16.0
04 Feb 26,25439.75,25386.25,1688.0
04 Feb 26,25439.75,25357.75,2600.0
05 Feb 26,25240.5,25276.25,1120.0
05 Feb 26,25240.5,25307.0,2104.0
06 Feb 26,25594.25,25607.25,392.0
06 Feb 26,25594.25,25618.5,752.0
09 Feb 26,25845.5,25861.0,472.0
09 Feb 26,25845.5,25874.25,896.0
12 Feb 26,25401.0,25367.5,1048.0
12 Feb 26,25401.0,25399.75,16.0
13 Feb 26,25478.25,25453.25,776.0
13 Feb 26,25478.25,25431.5,1472.0
18 Feb 26,25582.5,25483.75,-3184.0
18 Feb 26,25582.5,25483.75,-3184.0
19 Feb 26,25345.5,25320.0,792.0
19 Feb 26,25345.5,25298.0,1496.0
24 Feb 26,25542.5,25558.75,496.0
24 Feb 26,25542.5,25572.5,936.0
25 Feb 26,25846.0,25852.25,176.0
25 Feb 26,25846.0,25857.5,344.0
02 Mar 26,25538.25,25553.25,456.0
02 Mar 26,25538.25,25566.5,880.0
03 Mar 26,25301.5,25300.25,16.0
03 Mar 26,25301.5,25300.25,16.0
04 Mar 26,25659.0,25671.25,368.0
04 Mar 26,25659.0,25680.5,664.0
