# Lantern (MNQ 20:00 Tokyo Open Fade) - best return-on-drawdown window 01 Jan 2026 to 28 Aug 2026 - closed trades at Multiplier 4 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd
19 Mar 26,24899.75,24894.25,76.0
23 Mar 26,24627.75,24552.25,-610.0
23 Mar 26,24627.75,24552.25,-610.0
23 Mar 26,24673.25,24552.25,-974.0
23 Mar 26,24673.25,24552.25,-974.0
24 Mar 26,24774.5,24692.5,650.0
24 Mar 26,24774.5,24692.5,650.0
25 Mar 26,24733.75,24713.25,158.0
25 Mar 26,24733.75,24670.75,498.0
25 Mar 26,24651.75,24569.75,650.0
25 Mar 26,24651.75,24569.75,650.0
26 Mar 26,24614.0,24569.75,348.0
26 Mar 26,24614.0,24545.75,540.0
26 Mar 26,24679.0,24545.75,2120.0
27 Mar 26,24155.5,24237.5,650.0
27 Mar 26,24155.5,24237.5,650.0
27 Mar 26,24128.5,24237.5,866.0
27 Mar 26,24128.5,24213.5,674.0
27 Mar 26,24193.25,24213.5,312.0
30 Mar 26,23273.75,23355.75,650.0
30 Mar 26,23273.75,23355.75,650.0
30 Mar 26,23316.75,23488.75,1370.0
30 Mar 26,23316.75,23488.75,1370.0
01 Apr 26,24272.25,24354.25,650.0
01 Apr 26,24272.25,24354.25,650.0
01 Apr 26,24310.5,24339.5,452.0
01 Apr 26,24489.75,24407.75,650.0
01 Apr 26,24489.75,24405.0,672.0
01 Apr 26,24444.25,24274.75,1350.0
01 Apr 26,24444.25,24274.75,1350.0
03 Apr 26,24491.25,24471.0,-336.0
03 Apr 26,24466.0,24471.0,68.0
06 Apr 26,24634.25,24552.25,650.0
06 Apr 26,24634.25,24552.25,650.0
07 Apr 26,24590.75,24524.0,1056.0
09 Apr 26,25282.0,25329.0,740.0
09 Apr 26,25317.75,25329.0,168.0
10 Apr 26,25526.0,25558.25,-528.0
10 Apr 26,25552.75,25558.25,-100.0
14 Apr 26,25891.25,25871.25,308.0
15 Apr 26,26292.25,26281.0,-192.0
15 Apr 26,26327.75,26281.0,-760.0
16 Apr 26,26720.5,26752.5,-524.0
17 Apr 26,26787.25,26760.25,420.0
17 Apr 26,26750.25,26760.25,-172.0
21 Apr 26,27080.5,27121.25,640.0
21 Apr 26,27119.0,27121.25,24.0
22 Apr 26,27118.75,27117.0,16.0
22 Apr 26,27077.5,27117.0,-644.0
22 Apr 26,27166.25,27248.25,650.0
22 Apr 26,27166.25,27186.75,158.0
23 Apr 26,27221.75,27248.25,206.0
23 Apr 26,27221.75,27276.75,434.0
23 Apr 26,27419.5,27337.5,650.0
23 Apr 26,27419.5,27337.5,650.0
24 Apr 26,27383.5,27387.5,-76.0
28 Apr 26,27753.0,27677.5,-610.0
28 Apr 26,27753.0,27677.5,-610.0
28 Apr 26,27727.0,27677.5,-402.0
28 Apr 26,27727.0,27677.5,-402.0
28 Apr 26,27587.25,27505.25,650.0
28 Apr 26,27587.25,27505.25,650.0
29 Apr 26,27546.75,27597.25,-820.0
29 Apr 26,27902.25,27820.25,650.0
29 Apr 26,27902.25,27820.25,650.0
29 Apr 26,27866.75,27687.25,1430.0
29 Apr 26,27866.75,27687.25,1430.0
01 May 26,27925.5,27911.75,208.0
05 May 26,28108.25,28155.25,-764.0
05 May 26,28134.0,28155.25,-352.0
06 May 26,28575.25,28657.25,650.0
06 May 26,28575.25,28657.25,650.0
06 May 26,28615.0,28661.0,724.0
07 May 26,28938.5,29020.5,650.0
07 May 26,28938.5,29020.5,650.0
07 May 26,28975.5,29017.0,652.0
08 May 26,29043.5,29119.0,-610.0
08 May 26,29043.5,29119.0,-610.0
11 May 26,29662.25,29586.75,-610.0
11 May 26,29662.25,29586.75,-610.0
12 May 26,29432.0,29507.5,-610.0
12 May 26,29432.0,29507.5,-610.0
13 May 26,29943.5,29861.5,650.0
13 May 26,29943.5,29861.5,650.0
13 May 26,29970.0,29861.5,862.0
14 May 26,29970.0,29912.75,452.0
14 May 26,29901.0,29912.75,-200.0
14 May 26,30011.75,29929.75,650.0
14 May 26,30011.75,29929.75,650.0
14 May 26,29975.75,29796.75,1426.0
14 May 26,29975.75,29796.75,1426.0
18 May 26,29471.5,29389.5,650.0
18 May 26,29471.5,29389.5,650.0
18 May 26,29427.0,29256.5,1358.0
18 May 26,29427.0,29256.5,1358.0
19 May 26,29295.75,29213.75,650.0
20 May 26,29295.75,29275.25,158.0
20 May 26,29240.5,29213.75,208.0
20 May 26,29240.5,29264.25,-196.0
20 May 26,29522.0,29597.5,-610.0
20 May 26,29522.0,29597.5,-610.0
21 May 26,29892.5,29810.5,650.0
21 May 26,29892.5,29810.5,650.0
22 May 26,29848.5,29839.75,128.0
26 May 26,30364.75,30446.75,650.0
26 May 26,30364.75,30446.75,650.0
27 May 26,30403.0,30399.75,-64.0
27 May 26,30333.5,30251.5,650.0
27 May 26,30333.5,30251.5,650.0
27 May 26,30360.5,30251.5,866.0
27 May 26,30360.5,30118.5,1930.0
27 May 26,30295.25,30118.5,1408.0
27 May 26,30295.25,30118.5,1408.0
29 May 26,30551.75,30602.75,804.0
29 May 26,30526.25,30602.75,1212.0
29 May 26,30587.25,30602.75,236.0
02 Jun 26,30675.5,30757.5,650.0
02 Jun 26,30675.5,30757.5,650.0
02 Jun 26,30710.75,30757.5,368.0
02 Jun 26,30710.75,30773.0,492.0
02 Jun 26,30649.5,30773.0,1964.0
03 Jun 26,30954.5,30999.0,700.0
03 Jun 26,30997.25,30999.0,16.0
03 Jun 26,30777.75,30695.75,650.0
03 Jun 26,30777.75,30695.75,650.0
04 Jun 26,30735.0,30777.25,-688.0
04 Jun 26,30467.0,30391.5,-610.0
04 Jun 26,30467.0,30391.5,-610.0
08 Jun 26,29596.0,29678.0,650.0
08 Jun 26,29596.0,29678.0,650.0
08 Jun 26,29644.5,29811.0,1326.0
08 Jun 26,29644.5,29811.0,1326.0
09 Jun 26,29319.0,29401.0,650.0
09 Jun 26,29319.0,29401.0,650.0
09 Jun 26,29291.25,29401.0,872.0
09 Jun 26,29291.25,29311.75,158.0
10 Jun 26,29358.75,29243.5,-928.0
10 Jun 26,29358.75,29243.5,-928.0
10 Jun 26,28807.25,28816.0,-76.0
10 Jun 26,28807.25,28816.0,-76.0
11 Jun 26,29924.75,29842.75,650.0
11 Jun 26,29924.75,29842.75,650.0
11 Jun 26,29886.25,29865.75,158.0
12 Jun 26,29886.25,29709.75,1406.0
15 Jun 26,30775.25,30857.25,650.0
15 Jun 26,30775.25,30857.25,650.0
16 Jun 26,30818.0,30800.25,-296.0
17 Jun 26,30401.5,30477.0,-610.0
17 Jun 26,30401.5,30477.0,-610.0
17 Jun 26,30428.25,30477.0,-396.0
17 Jun 26,30428.25,30477.0,-396.0
18 Jun 26,30611.0,30535.5,-610.0
